date,Debt,Stocks,Inflation,Unemployment,S&P 500
2004-05-20,9.374376687445826,5.889668122682872,10.634671378524057,2.1586185550183536,0.0
2004-05-21,7.53936306900885,6.0333185646995275,8.082350247678285,1.6573840165036866,0.0
2004-05-22,5.0926782444262155,6.320619448732838,4.253868551409623,0.604791485622886,0.0
2004-05-23,5.500459048523321,6.0333185646995275,7.23157653739636,1.406766747246353,0.0
2004-05-24,8.96659588334872,6.607920332766149,9.783897668242133,2.910470362790354,0.0
2004-05-25,9.170486285397274,6.89522121679946,8.933123957960209,2.258865462721287,0.0
2004-05-26,6.519911058766086,6.89522121679946,8.507737102819245,2.7099765473844872,0.0
2004-05-27,9.374376687445826,6.607920332766149,9.358510813101171,2.1586185550183536,0.0
2004-05-28,6.723801460814638,6.176969006716183,5.955415971973473,2.108495101166887,0.0
2004-05-29,5.704349450571874,5.1714159125995955,6.380802827114435,0.6549149394743526,0.0
2004-05-30,3.665445430086345,5.1714159125995955,5.530029116832511,0.6549149394743526,0.0
2004-05-31,6.519911058766086,5.027765470582939,5.104642261691548,1.6072605626522198,0.0
2004-06-01,8.762705481300168,6.0333185646995275,8.507737102819245,3.461828355156488,0.0
2004-06-02,9.782157491542932,7.326172542849426,8.933123957960209,2.5094827319786206,4.274515993265993
2004-06-03,8.762705481300168,5.889668122682872,5.955415971973473,2.108495101166887,0.0
2004-06-04,6.723801460814638,6.320619448732838,4.679255406550586,2.8102234550874208,0.0
2004-06-05,3.869335832134898,5.027765470582939,4.679255406550586,1.45689020109782,0.0
2004-06-06,7.131582264911744,6.4642698907494935,8.082350247678285,1.8578778319095535,0.0
2004-06-07,10.39382869768859,6.4642698907494935,11.910831943946945,3.6121987167108878,4.274515993265993
2004-06-08,11.209390305882803,7.038871658816115,7.23157653739636,2.9605938166418206,0.0
2004-06-09,8.96659588334872,6.751570774782804,8.507737102819245,2.308988916572754,0.0
2004-06-10,9.986047893591484,5.746017680666216,8.933123957960209,2.3591123704242203,0.0
2004-06-11,8.558815079251616,5.889668122682872,8.507737102819245,2.0082481934639533,5.129419191919192
2004-06-12,5.0926782444262155,5.746017680666216,5.955415971973473,0.3541742163655525,0.0
2004-06-13,4.4810070382805565,5.746017680666216,7.23157653739636,1.7075074703551532,0.0
2004-06-14,9.374376687445826,5.458716796632905,5.955415971973473,3.712445624413821,0.0
2004-06-15,9.374376687445826,6.89522121679946,10.634671378524057,3.2112110858991536,0.0
2004-06-16,9.374376687445826,6.751570774782804,6.806189682255398,2.108495101166887,0.0
2004-06-17,9.374376687445826,6.4642698907494935,7.23157653739636,2.05837164731542,0.0
2004-06-18,6.316020656717533,6.0333185646995275,9.358510813101171,2.108495101166887,0.0
2004-06-19,4.888787842377662,6.320619448732838,0.0,0.7551618471772861,0.0
2004-06-20,6.519911058766086,5.746017680666216,0.0,1.7576309242066201,0.0
2004-06-21,7.335472666960298,5.746017680666216,7.23157653739636,3.2112110858991536,5.129419191919192
2004-06-22,9.782157491542932,6.607920332766149,5.955415971973473,2.760100001235954,0.0
2004-06-23,9.170486285397274,6.320619448732838,7.656963392537322,2.2087420088698204,4.274515993265993
2004-06-24,9.986047893591484,7.613473426882737,6.380802827114435,2.3591123704242203,0.0
2004-06-25,8.151034275154508,7.469822984866081,8.082350247678285,1.7075074703551532,0.0
2004-06-26,3.869335832134898,6.607920332766149,5.955415971973473,0.604791485622886,0.0
2004-06-27,4.4810070382805565,5.746017680666216,5.104642261691548,2.05837164731542,0.0
2004-06-28,7.53936306900885,5.889668122682872,7.656963392537322,2.9605938166418206,5.129419191919192
2004-06-29,11.209390305882803,6.320619448732838,7.23157653739636,2.8102234550874208,4.274515993265993
2004-06-30,8.762705481300168,7.182522100832771,8.933123957960209,2.2087420088698204,0.0
2004-07-01,7.743253471057403,6.751570774782804,8.507737102819245,2.409235824275687,0.0
2004-07-02,7.743253471057403,5.027765470582939,8.082350247678285,2.7099765473844872,0.0
2004-07-03,3.461555028037792,4.165862818483007,8.933123957960209,1.0057791164346197,0.0
2004-07-04,3.665445430086345,7.900774310916048,0.0,1.3566432933948864,0.0
2004-07-05,7.335472666960298,5.027765470582939,7.23157653739636,1.8578778319095535,0.0
2004-07-06,8.354924677203062,6.89522121679946,5.104642261691548,3.862815985968221,6.839225589225589
2004-07-07,8.558815079251616,5.602367238649561,5.955415971973473,2.9605938166418206,0.0
2004-07-08,8.151034275154508,5.746017680666216,9.783897668242133,2.5094827319786206,5.129419191919192
2004-07-09,8.354924677203062,5.458716796632905,7.23157653739636,1.8578778319095535,0.0
2004-07-10,6.519911058766086,7.326172542849426,7.23157653739636,1.3566432933948864,0.0
2004-07-11,6.316020656717533,6.176969006716183,0.0,2.0082481934639533,0.0
2004-07-12,7.743253471057403,6.4642698907494935,7.656963392537322,3.311457993602087,0.0
2004-07-13,12.228842316125567,7.038871658816115,4.679255406550586,2.659853093533021,5.129419191919192
2004-07-14,6.11213025466898,10.630132709232502,0.0,1.256396385691953,0.0
2004-07-15,8.558815079251616,8.188075194949358,8.082350247678285,1.6072605626522198,0.0
2004-07-16,8.96659588334872,6.4642698907494935,5.530029116832511,2.459359278127154,0.0
2004-07-17,4.888787842377662,5.602367238649561,0.0,1.0057791164346197,0.0
2004-07-18,7.335472666960298,5.458716796632905,4.253868551409623,2.108495101166887,0.0
2004-07-19,7.53936306900885,7.326172542849426,10.634671378524057,3.411704901305021,0.0
2004-07-20,10.597719099737143,6.176969006716183,7.23157653739636,2.1586185550183536,8.549031986531986
2004-07-21,9.986047893591484,6.4642698907494935,7.23157653739636,2.2087420088698204,5.984322390572391
2004-07-22,8.151034275154508,8.331725636966015,7.23157653739636,1.3566432933948864,4.274515993265993
2004-07-23,8.354924677203062,7.182522100832771,6.806189682255398,1.8578778319095535,0.0
2004-07-24,5.0926782444262155,5.1714159125995955,4.679255406550586,0.7551618471772861,0.0
2004-07-25,5.908239852620427,7.038871658816115,8.082350247678285,1.6072605626522198,0.0
2004-07-26,8.354924677203062,7.038871658816115,7.23157653739636,2.7099765473844872,0.0
2004-07-27,10.597719099737143,6.176969006716183,6.806189682255398,2.6097296396815537,5.984322390572391
2004-07-28,10.801609501785697,6.320619448732838,5.530029116832511,2.1586185550183536,0.0
2004-07-29,9.782157491542932,6.4642698907494935,6.380802827114435,2.05837164731542,0.0
2004-07-30,9.170486285397274,5.746017680666216,5.530029116832511,2.108495101166887,0.0
2004-07-31,8.96659588334872,5.1714159125995955,5.955415971973473,1.0057791164346197,0.0
2004-08-01,6.11213025466898,5.315066354616251,0.0,2.2087420088698204,0.0
2004-08-02,9.986047893591484,6.320619448732838,5.530029116832511,3.2112110858991536,4.274515993265993
2004-08-03,11.00549990383425,5.602367238649561,7.656963392537322,2.659853093533021,0.0
2004-08-04,8.558815079251616,6.0333185646995275,6.380802827114435,1.807754378058087,0.0
2004-08-05,7.947143873105957,6.320619448732838,7.23157653739636,1.807754378058087,0.0
2004-08-06,9.374376687445826,7.900774310916048,7.23157653739636,2.258865462721287,6.839225589225589
2004-08-07,8.762705481300168,5.315066354616251,6.380802827114435,0.6549149394743526,0.0
2004-08-08,5.704349450571874,5.1714159125995955,0.0,1.7075074703551532,0.0
2004-08-09,7.947143873105957,7.182522100832771,5.955415971973473,3.060840724344754,5.129419191919192
2004-08-10,7.335472666960298,7.326172542849426,9.783897668242133,3.0107172704932874,7.694128787878787
2004-08-11,9.374376687445826,7.182522100832771,6.380802827114435,1.807754378058087,6.839225589225589
2004-08-12,8.151034275154508,6.607920332766149,5.955415971973473,2.2087420088698204,0.0
2004-08-13,7.335472666960298,6.4642698907494935,5.955415971973473,1.2062729318404863,5.129419191919192
2004-08-14,4.888787842377662,5.027765470582939,4.679255406550586,0.4042976702170192,0.0
2004-08-15,4.4810070382805565,6.4642698907494935,5.104642261691548,1.256396385691953,0.0
2004-08-16,7.947143873105957,6.4642698907494935,8.082350247678285,3.5119518090079542,10.258838383838384
2004-08-17,9.578267089494378,6.89522121679946,7.23157653739636,2.659853093533021,4.274515993265993
2004-08-18,8.762705481300168,8.331725636966015,5.955415971973473,2.1586185550183536,4.274515993265993
2004-08-19,6.519911058766086,7.900774310916048,5.955415971973473,2.0082481934639533,5.984322390572391
2004-08-20,6.11213025466898,7.613473426882737,5.955415971973473,2.108495101166887,0.0
2004-08-21,4.4810070382805565,6.176969006716183,5.530029116832511,0.9055322087316862,0.0
2004-08-22,4.07322623418345,5.746017680666216,6.380802827114435,1.5571371088007533,0.0
2004-08-23,7.947143873105957,7.326172542849426,5.955415971973473,3.110964178196221,5.129419191919192
2004-08-24,7.335472666960298,6.607920332766149,6.380802827114435,2.409235824275687,0.0
2004-08-25,7.53936306900885,5.889668122682872,6.380802827114435,1.9581247396124868,0.0
2004-08-26,8.558815079251616,6.607920332766149,5.955415971973473,2.3591123704242203,0.0
2004-08-27,7.947143873105957,6.176969006716183,6.380802827114435,1.807754378058087,0.0
2004-08-28,6.519911058766086,6.320619448732838,4.253868551409623,1.106026024137553,0.0
2004-08-29,4.888787842377662,6.0333185646995275,6.380802827114435,2.108495101166887,0.0
2004-08-30,9.374376687445826,5.315066354616251,7.23157653739636,3.1610876320476877,0.0
2004-08-31,8.96659588334872,6.0333185646995275,7.23157653739636,2.308988916572754,5.129419191919192
2004-09-01,7.947143873105957,6.89522121679946,7.23157653739636,3.060840724344754,4.274515993265993
2004-09-02,10.189938295640038,5.602367238649561,6.806189682255398,2.6097296396815537,0.0
2004-09-03,7.335472666960298,5.027765470582939,6.380802827114435,2.9605938166418206,0.0
2004-09-04,6.723801460814638,5.746017680666216,5.530029116832511,1.1561494779890196,0.0
2004-09-05,6.11213025466898,5.027765470582939,3.828481696268661,1.5070136549492865,0.0
2004-09-06,4.277116636232003,5.027765470582939,4.253868551409623,1.5070136549492865,0.0
2004-09-07,9.170486285397274,6.751570774782804,6.806189682255398,3.2613345397506204,0.0
2004-09-08,10.597719099737143,7.7571238688993915,7.656963392537322,2.910470362790354,4.274515993265993
2004-09-09,9.986047893591484,7.182522100832771,5.955415971973473,2.459359278127154,5.984322390572391
2004-09-10,8.762705481300168,6.4642698907494935,6.806189682255398,2.0082481934639533,0.0
2004-09-11,7.131582264911744,4.165862818483007,5.955415971973473,0.6549149394743526,0.0
2004-09-12,5.704349450571874,6.320619448732838,4.679255406550586,1.8578778319095535,0.0
2004-09-13,7.743253471057403,5.889668122682872,7.23157653739636,3.110964178196221,4.274515993265993
2004-09-14,8.151034275154508,7.469822984866081,5.955415971973473,2.258865462721287,0.0
2004-09-15,8.96659588334872,7.182522100832771,8.507737102819245,2.559606185830087,3.4196127946127945
2004-09-16,8.762705481300168,7.469822984866081,7.656963392537322,2.308988916572754,4.274515993265993
2004-09-17,7.335472666960298,6.4642698907494935,5.530029116832511,1.9581247396124868,5.129419191919192
2004-09-18,4.6848974403291095,5.889668122682872,6.806189682255398,0.5045445779199526,0.0
2004-09-19,6.316020656717533,5.027765470582939,7.23157653739636,1.406766747246353,6.839225589225589
2004-09-20,10.801609501785697,6.176969006716183,8.082350247678285,3.562075262859421,4.274515993265993
2004-09-21,7.947143873105957,6.751570774782804,8.082350247678285,2.8603469089388875,5.129419191919192
2004-09-22,9.170486285397274,7.613473426882737,8.507737102819245,2.9605938166418206,4.274515993265993
2004-09-23,10.39382869768859,8.188075194949358,8.507737102819245,2.760100001235954,0.0
2004-09-24,9.170486285397274,7.613473426882737,8.933123957960209,1.6072605626522198,0.0
2004-09-25,3.461555028037792,5.458716796632905,6.806189682255398,1.3566432933948864,0.0
2004-09-26,8.354924677203062,5.458716796632905,6.380802827114435,1.7576309242066201,0.0
2004-09-27,9.986047893591484,6.89522121679946,8.082350247678285,3.3615814474535544,5.984322390572391
2004-09-28,10.597719099737143,8.331725636966015,8.082350247678285,2.108495101166887,5.984322390572391
2004-09-29,8.558815079251616,6.89522121679946,8.933123957960209,2.659853093533021,4.274515993265993
2004-09-30,10.189938295640038,8.044424752932704,8.933123957960209,2.7099765473844872,4.274515993265993
2004-10-01,9.578267089494378,7.326172542849426,5.530029116832511,2.258865462721287,5.129419191919192
2004-10-02,7.131582264911744,5.889668122682872,7.656963392537322,0.8052853010287528,0.0
2004-10-03,6.316020656717533,6.751570774782804,8.082350247678285,0.9556556625831528,0.0
2004-10-04,8.762705481300168,8.044424752932704,7.23157653739636,3.411704901305021,0.0
2004-10-05,11.617171109979909,8.044424752932704,10.634671378524057,2.659853093533021,4.274515993265993
2004-10-06,9.170486285397274,10.630132709232502,8.082350247678285,2.5094827319786206,5.129419191919192
2004-10-07,8.354924677203062,9.768230057132568,8.933123957960209,2.108495101166887,7.694128787878787
2004-10-08,6.927691862863192,7.613473426882737,8.082350247678285,2.459359278127154,0.0
2004-10-09,7.743253471057403,5.027765470582939,5.530029116832511,0.9055322087316862,0.0
2004-10-10,7.335472666960298,6.320619448732838,7.23157653739636,1.5070136549492865,0.0
2004-10-11,9.782157491542932,7.038871658816115,11.060058233665021,3.060840724344754,0.0
2004-10-12,12.228842316125567,8.331725636966015,8.082350247678285,1.45689020109782,0.0
2004-10-13,11.209390305882803,7.900774310916048,8.933123957960209,3.461828355156488,5.984322390572391
2004-10-14,11.82106151202846,8.619026520999325,6.380802827114435,2.9605938166418206,5.984322390572391
2004-10-15,7.53936306900885,7.326172542849426,6.380802827114435,2.1586185550183536,0.0
2004-10-16,7.335472666960298,5.027765470582939,7.23157653739636,0.8554087548802195,0.0
2004-10-17,6.316020656717533,6.320619448732838,3.828481696268661,1.8578778319095535,0.0
2004-10-18,8.96659588334872,6.607920332766149,9.783897668242133,2.910470362790354,5.984322390572391
2004-10-19,11.82106151202846,7.900774310916048,7.656963392537322,2.760100001235954,0.0
2004-10-20,12.228842316125567,7.7571238688993915,8.507737102819245,2.258865462721287,5.984322390572391
2004-10-21,10.597719099737143,7.326172542849426,8.082350247678285,1.9581247396124868,5.129419191919192
2004-10-22,7.743253471057403,8.475376078982668,7.23157653739636,2.258865462721287,0.0
2004-10-23,7.131582264911744,5.1714159125995955,5.955415971973473,1.45689020109782,0.0
2004-10-24,5.908239852620427,5.458716796632905,5.955415971973473,2.1586185550183536,0.0
2004-10-25,9.578267089494378,7.326172542849426,8.933123957960209,2.9605938166418206,5.129419191919192
2004-10-26,10.39382869768859,8.044424752932704,9.783897668242133,2.459359278127154,5.984322390572391
2004-10-27,8.96659588334872,8.475376078982668,8.507737102819245,2.409235824275687,5.984322390572391
2004-10-28,9.170486285397274,8.619026520999325,6.806189682255398,1.9581247396124868,4.274515993265993
2004-10-29,10.39382869768859,7.900774310916048,0.0,1.6072605626522198,0.0
2004-10-30,3.869335832134898,6.0333185646995275,5.104642261691548,1.3566432933948864,0.0
2004-10-31,6.519911058766086,5.458716796632905,7.23157653739636,1.9581247396124868,0.0
2004-11-01,9.170486285397274,7.613473426882737,7.23157653739636,3.3615814474535544,6.839225589225589
2004-11-02,9.986047893591484,6.320619448732838,6.806189682255398,2.258865462721287,10.258838383838384
2004-11-03,10.597719099737143,7.900774310916048,6.806189682255398,2.8102234550874208,6.839225589225589
2004-11-04,11.00549990383425,9.480929173099257,9.783897668242133,2.659853093533021,5.129419191919192
2004-11-05,9.578267089494378,8.475376078982668,9.358510813101171,2.659853093533021,7.694128787878787
2004-11-06,6.519911058766086,6.89522121679946,4.679255406550586,1.45689020109782,0.0
2004-11-07,7.743253471057403,6.4642698907494935,7.656963392537322,1.406766747246353,0.0
2004-11-08,9.374376687445826,7.613473426882737,12.76160565422887,2.108495101166887,0.0
2004-11-09,9.782157491542932,7.900774310916048,10.634671378524057,2.183680281944087,0.0
2004-11-10,10.189938295640038,8.188075194949358,8.507737102819245,2.258865462721287,0.0
2004-11-11,8.354924677203062,7.7571238688993915,6.806189682255398,1.8578778319095535,6.839225589225589
2004-11-12,9.578267089494378,8.475376078982668,9.358510813101171,1.6573840165036866,5.984322390572391
2004-11-13,5.704349450571874,7.469822984866081,4.679255406550586,0.5045445779199526,0.0
2004-11-14,5.0926782444262155,7.326172542849426,8.933123957960209,1.5070136549492865,11.968644781144782
2004-11-15,10.189938295640038,8.475376078982668,8.507737102819245,3.110964178196221,5.984322390572391
2004-11-16,10.597719099737143,8.331725636966015,14.46315307479272,2.3591123704242203,5.984322390572391
2004-11-17,10.39382869768859,9.911880499149223,9.783897668242133,2.3591123704242203,0.0
2004-11-18,12.636623120222673,10.199181383182534,10.209284523383095,2.3591123704242203,4.274515993265993
2004-11-19,9.986047893591484,7.326172542849426,18.717021626202342,0.604791485622886,0.0
2004-11-20,11.00549990383425,8.76267696301598,6.806189682255398,0.604791485622886,0.0
2004-11-21,6.519911058766086,5.889668122682872,9.358510813101171,1.5571371088007533,0.0
2004-11-22,10.801609501785697,7.7571238688993915,10.634671378524057,3.060840724344754,0.0
2004-11-23,8.96659588334872,9.049977847049291,9.783897668242133,2.2087420088698204,7.694128787878787
2004-11-24,6.11213025466898,9.193628289065947,8.082350247678285,1.9581247396124868,0.0
2004-11-25,4.07322623418345,8.188075194949358,6.380802827114435,0.20380385481115237,0.0
2004-11-26,5.144223570786805,7.614157476606626,6.891267053283591,0.5102189311861561,0.0
2004-11-27,9.306795037328609,8.149768410411584,8.489506237598919,0.5641252872150923,0.0
2004-11-28,5.686022223421442,7.45956223900775,8.951354823180537,1.8252503006288816,0.0
2004-11-29,8.968886786742525,8.541728902199887,8.951354823180537,2.9785626019848,4.0370428825289935
2004-11-30,9.848593689963247,9.23193507360372,9.87505199434377,3.2192497530262756,7.171687944257389
2004-12-01,10.830245794208244,9.76754600740868,9.413203408762152,3.0863753140426713,5.841838524130191
2004-12-02,11.050172520013428,11.07613312920802,9.413203408762152,2.7629371778690555,6.7442363449307905
2004-12-03,7.547381230887164,10.69511743300194,9.87505199434377,2.0659374516703584,4.0370428825289935
2004-12-04,6.887601053471622,8.304363648010462,10.336900579925384,0.858718794285505,9.451429807332584
2004-12-05,6.565729126642165,8.38713366460101,9.413203408762152,1.2611250134137897,0.0
2004-12-06,9.848593689963247,9.303760294612049,9.87505199434377,3.621655972154561,3.6095912832023944
2004-12-07,9.628666964158066,9.76754600740868,10.336900579925384,2.4144373147697076,4.511989104002993
2004-12-08,7.767307956692345,11.14795835021635,7.814964224446823,2.0120310956414222,4.939440703329592
2004-12-09,7.987234682497527,8.613554123208214,8.951354823180537,2.0909991785960917,4.511989104002993
2004-12-10,7.767307956692345,9.541125548801475,9.413203408762152,1.9042183835835513,0.0
2004-12-11,4.484443393371262,7.1503717638099955,5.29302786896826,0.5641252872150923,6.7442363449307905
2004-12-12,7.547381230887164,6.923951305202792,7.814964224446823,1.6096248765131382,0.0
2004-12-13,7.327454505081985,9.077339836004844,9.413203408762152,2.6300627388854507,6.7442363449307905
2004-12-14,8.968886786742525,9.386530311202598,7.814964224446823,2.281562875786102,4.939440703329592
2004-12-15,7.547381230887164,8.922744598405968,10.336900579925384,2.0659374516703584,6.7442363449307905
2004-12-16,9.408740238352884,9.612950769809803,8.951354823180537,1.7424993154967432,0.0
2004-12-17,7.225509304057708,8.768149360807092,8.489506237598919,1.7424993154967432,5.414386924803591
2004-12-18,5.584077022397165,6.079149896200079,5.043872710957125,0.4563125751572204,0.0
2004-12-19,3.7227180149314436,8.232538427002133,7.814964224446823,1.1533123013559177,0.0
2004-12-20,6.667674327666441,8.232538427002133,5.967569882120357,2.601218109782248,0.0
2004-12-21,5.584077022397165,7.768752714205503,5.505721296538741,2.0120310956414222,14.390870510662179
2004-12-22,5.144223570786805,9.303760294612049,8.489506237598919,2.1737501637282297,4.939440703329592
2004-12-23,4.704370119176442,8.077943189403257,4.369330697805028,1.5018121644552664,6.7442363449307905
2004-12-24,2.081285733270903,6.305570354807283,7.353115638865206,0.5641252872150923,0.0
2004-12-25,0.0,9.458355532210925,5.29302786896826,0.0,0.0
2004-12-26,1.8613590074657218,7.92334795180438,0.0,1.9042183835835513,0.0
2004-12-27,7.791362442327286,8.7736217585982,4.9831031602227025,3.1695991619469934,0.0
2004-12-28,8.49925159101271,9.104701824960397,4.484792844200431,2.246571030644512,0.0
2004-12-29,9.207140739698136,9.435781891322593,4.9831031602227025,2.5350173216765377,0.0
2004-12-30,6.139621095394627,10.429022090409182,5.979723792267242,2.0158139978188916,0.0
2004-12-31,5.66769499627101,8.939161791779298,0.0,1.0350966083100057,0.0
2005-01-01,4.25191669890016,9.270241858141496,4.9831031602227025,0.5735825426587652,0.0
2005-01-02,4.487879748461968,8.7736217585982,0.0,2.1888817724381067,0.0
2005-01-03,8.971177690136328,9.932401990865888,6.976344424311782,4.669519875313525,6.649247100635989
2005-01-04,9.915029888383561,9.601321924503692,7.972965056356323,3.054220645534183,4.749462214739992
2005-01-05,8.735214640574519,9.932401990865888,7.474654740334053,2.5927065798829427,6.649247100635989
2005-01-06,9.443103789259945,8.111461625873808,7.972965056356323,2.5927065798829427,4.749462214739992
2005-01-07,7.319436343203669,8.111461625873808,7.474654740334053,2.6503958380893473,5.699354657687991
2005-01-08,5.903658045832819,8.111461625873808,7.474654740334053,1.0350966083100057,5.699354657687991
2005-01-09,4.723842798023776,7.118221426787221,7.972965056356323,1.208164382929221,0.0
2005-01-10,8.735214640574519,9.270241858141496,8.471275372378592,3.458045452979018,0.0
2005-01-11,9.679066838821754,8.939161791779298,8.471275372378592,2.881152870914968,3.799569771791994
2005-01-12,9.915029888383561,9.76686195768479,9.467896004423135,2.708085096295753,5.699354657687991
2005-01-13,7.791362442327286,9.270241858141496,9.966206320445405,2.1311925142317016,7.599139543583988
2005-01-14,8.263288541450903,8.7736217585982,7.972965056356323,2.6503958380893473,0.0
2005-01-15,6.847510244080052,6.952681393606122,4.484792844200431,0.8620288336907906,0.0
2005-01-16,4.959805847585584,6.952681393606122,8.471275372378592,1.6119891903740562,0.0
2005-01-17,9.443103789259945,6.4560612940628275,5.979723792267242,2.938842129121373,4.749462214739992
2005-01-18,10.15099293794537,8.7736217585982,8.471275372378592,3.458045452979018,4.749462214739992
2005-01-19,10.15099293794537,8.608081725417103,8.471275372378592,2.419638805263727,4.749462214739992
2005-01-20,10.858882086630796,7.780381559511612,10.464516636467675,2.7657743545021574,5.699354657687991
2005-01-21,8.263288541450903,9.601321924503692,7.474654740334053,2.361949547057322,4.749462214739992
2005-01-22,4.723842798023776,6.787141360425024,5.481413476244972,1.381232157548436,0.0
2005-01-23,4.25191669890016,7.118221426787221,9.467896004423135,1.8427462231996765,0.0
2005-01-24,8.49925159101271,8.277001659054907,8.471275372378592,3.458045452979018,4.749462214739992
2005-01-25,10.622919037068986,8.442541692236004,6.4780341082895125,3.054220645534183,5.699354657687991
2005-01-26,11.094845136192605,7.94592159269271,10.464516636467675,2.881152870914968,5.699354657687991
2005-01-27,10.15099293794537,9.76686195768479,7.972965056356323,2.6503958380893473,3.799569771791994
2005-01-28,8.49925159101271,9.104701824960397,7.474654740334053,2.246571030644512,6.649247100635989
2005-01-29,5.431731946709202,7.780381559511612,5.979723792267242,1.381232157548436,0.0
2005-01-30,4.25191669890016,7.283761459968317,8.969585688400862,2.0158139978188916,0.0
2005-01-31,8.027325491889096,8.277001659054907,8.969585688400862,3.8618702604238533,4.749462214739992
2005-02-01,9.207140739698136,8.442541692236004,8.969585688400862,3.111909903740588,5.699354657687991
2005-02-02,9.915029888383561,8.939161791779298,7.474654740334053,3.111909903740588,4.749462214739992
