Date,Open,High,Low,Close,Volume,Daily_Return,Returns_5d,Returns_20d,Realized_Vol_5d,Realized_Vol_20d,MovingAvg_20d,MovingAvg_50d,RSI_14d,MACD
2005-05-19,81.47875213623047,81.56071771565358,81.07576121795677,81.29433088530647,61768100,0.007844681075113932,0.014385897552098285,0.036187436823972526,0.009564337949082334,0.006333815496092265,79.62397506142179,80.17974744385016,70.81093530821104,0.10335356312252486
2005-05-20,81.36261749267578,81.54703348568792,81.10306249592685,81.5128798668176,46345500,0.002684759621829633,0.02580284610577491,0.03063032354399211,0.007160595096547425,0.006156179242729321,79.74692080924152,80.16081621661944,68.55789967554084,0.21555618409662713
2005-05-23,81.81343078613281,81.99102025844473,81.41044510366484,81.4241034271758,51047900,-0.0010897028609697093,0.029886148713808607,0.02850385668045441,0.0057888891795522205,0.006183476415199701,79.8613275947535,80.13861213872228,67.5612721775992,0.2939258585169142
2005-05-24,81.62220001220703,81.847601480481,81.41728863902837,81.58121982201637,50654100,0.0019277461663848275,0.02569672537062698,0.029569160567248242,0.006060392566490245,0.006182961983999519,79.98017621781807,80.12907582079646,66.23949922030528,0.36451051973358517
2005-05-25,81.56071472167969,81.8749082812668,81.16455558567831,81.51972932791669,47608800,-0.0007540176477633773,0.010613466354595315,0.03834645801674725,0.0035947886587944225,0.0056487919288668595,80.13351703360073,80.1072877731335,60.965556227532275,0.410752701844288
2005-05-26,81.99784088134766,82.10712308791739,81.7041374602196,81.82025143317209,43256200,0.0036797169064434394,0.006448502185924684,0.0384627664341686,0.0021156449885645317,0.005650635331498315,80.28788103158516,80.11491479778886,61.86175494107799,0.4662746625856471
2005-05-27,82.13445281982422,82.13445281982422,81.82709104756258,82.00467530165929,24596100,0.0022514760124585937,0.006015218576553565,0.042451062219602986,0.0020521385224841924,0.005584664625291587,80.45829753797724,80.13153724495645,69.28252436784133,0.5191729784579309
2005-05-31,81.60852813720703,82.07981587949448,81.5538844186163,82.01834560441378,43377200,0.000166687611417383,0.007271609048940581,0.03396485147792573,0.0017568959679691255,0.005381059926877289,80.5952457070538,80.14478838746825,68.73254880694692,0.5557915352333538
2005-06-01,82.30522155761719,82.59209327835443,81.588037044662,81.6358489981182,69611000,-0.004674457672222153,0.0006694052103336869,0.02929048661571452,0.003200262566628443,0.0055573317802683955,80.71306941371161,80.15585390316492,67.52345851991907,0.5476349312334463
2005-06-02,82.4828109741211,82.5374494843715,82.03200808954858,82.12080543954067,39704500,0.005922908730769722,0.0073463315888669745,0.030228431515828096,0.004024143707229842,0.005592450286618221,80.83533136764473,80.1812626172325,68.8711159229184,0.5736895595380673
2005-06-03,82.06616973876953,82.57161118299086,81.77929799024761,82.33938316117198,60999400,0.0026581247679464803,0.006324739450370015,0.02418037931707335,0.003908116324262195,0.005340786361692427,80.93368730926437,80.23044081164159,80.31319264988656,0.6050013565503036
2005-06-06,81.99102020263672,82.10030242398472,81.65633656017451,81.92954471910029,36046400,-0.004989857762263503,-0.0009165943243519151,0.01698356661428016,0.004710505967004232,0.0055097830270129655,81.00267263665535,80.26445538650921,80.31363000849367,0.5899451239980351
2005-06-07,82.05252838134766,82.81752512864006,81.97056798025083,82.23011793558078,66501300,0.003661966009312945,0.0025786840735436793,0.026769900351317114,0.005024335350948193,0.0052879668990600025,81.11127708895519,80.30502836636103,79.52541765314827,0.5954032596493022
2005-06-08,81.90222930908203,82.36668527071528,81.73829815791674,82.25740304771678,46881200,0.0003317590565307905,0.007584900802296505,0.025822703133899182,0.004155089370020772,0.005292767646765707,81.216122985718,80.34997210652003,72.94102346728452,0.5950709445646964
2005-06-09,82.29155731201172,82.35985935330459,81.58120461812015,81.78611074199874,56653300,-0.005745958392541875,-0.004083966321015207,0.023747388818355517,0.004334877407757074,0.005414116460317478,81.31208932938259,80.39040758372445,57.407286017971174,0.5504331810700336
2005-06-10,82.10029602050781,82.4076629919934,81.69047860297155,82.3461875132518,36465300,0.006824725554820864,8.263446585907146e-05,0.027241773654252233,0.005431627073654654,0.00554179054125282,81.42273816148453,80.42278217914091,61.380575596549164,0.5538663204140875
2005-06-13,82.35985565185547,82.701371054083,81.83391901420266,81.92271635389316,49383200,-0.005155840058251602,-8.334783012902884e-05,0.030818122527847512,0.005470243897819263,0.005248893851432292,81.54704803994962,80.44067723943458,56.239226901247555,0.5164630599466307
2005-06-14,82.55108642578125,82.78331435008968,82.22322941434007,82.27104135235123,33857100,0.004242859483397385,0.000497545643955531,0.04023398748024831,0.00557310536836513,0.005032828356223916,81.7092673941587,80.48288804127975,58.23765948445221,0.5090595017941837
2005-06-15,82.70820617675781,82.81066185026037,82.120804418308,82.75602334068942,53195600,0.005877622381998705,0.006043408969423448,0.03999444035268065,0.006152628432641718,0.0050228188276339935,81.87149079584547,80.52906076707129,63.407400666629826,0.5361457672482146
2005-06-16,82.91996002197266,83.08388599412255,82.59210286656018,82.68772678457367,46564500,-0.0008256166817245452,0.010963750680240861,0.024839582302687777,0.005058377807547843,0.004128383625024982,81.97292225282324,80.5647154900856,59.90660974396916,0.5458091187001486
2005-06-17,83.22716522216797,83.59749107245379,83.13115539788754,83.35060717226325,51529400,0.00798470923851294,0.01212373436393285,0.02497961046608686,0.005342546810997395,0.004140272249516331,82.07573606717108,80.61417411097473,63.856381607896765,0.6000394207793107
2005-06-20,83.25464630126953,83.55638939837007,82.93918451712355,83.03519439785727,41019400,-0.0037913469689070363,0.013488227453277369,0.01850350387535011,0.004872714383747891,0.004273182429761564,82.15185179372307,80.64694274439643,59.85611897799161,0.6105283601106066
2005-06-21,83.30261993408203,83.42606191036747,83.00087171824119,83.32319272477226,39879800,0.0034623876753030174,0.012707755645183116,0.023055594411622703,0.004823087676460549,0.004281436740350952,82.24680625860289,80.69749203963805,66.66029806823701,0.6347628274305208
2005-06-22,83.37120819091797,83.6249515165241,83.02831435033146,83.44664525441858,46310100,0.0014805141468277815,0.00831064741001221,0.022608362392065876,0.004449107069000352,0.004278342932472881,82.340077530223,80.75597496494858,64.09729342897518,0.6563642463289483
2005-06-23,82.19850158691406,83.39177053767307,82.17792879619921,83.1997508481422,62185600,-0.0029630954247275134,0.00617316866700923,0.020399284615101737,0.004833949633401615,0.004357340451854763,82.42407860623427,80.8003673915834,59.0932982870448,0.6461132202207267
2005-06-24,81.59498596191406,82.30134613645023,81.49897091374577,82.21219042718164,58572500,-0.011940760108688995,-0.013752300680192711,0.004778807599969408,0.005960094253896107,0.005178132291068097,82.44367555593475,80.84085461028936,52.66219890081749,0.5519389272077859
2005-06-27,81.71160125732422,81.88990751506356,81.43728514514322,81.58815926845,48183800,-0.007619448663582435,-0.017580402374868076,-0.005092117076071509,0.006359709612609314,0.005440008936924681,82.42284975427428,80.89153802883382,44.30075148820464,0.4220854835272263
2005-06-28,82.39739227294922,82.45911065382418,81.86247871011997,81.88305150374497,41174200,0.0036078836607614235,-0.01743490638940976,-0.0016509210267275827,0.0063998288823475195,0.00550802998977222,82.41608504924085,80.9702489745329,46.827295916717496,0.3390625309403106
2005-06-29,82.17794799804688,82.56884680939972,82.12994306444725,82.54827401387777,42316500,0.008091233677895363,-0.010824186858342272,0.01111477032338988,0.008131266308474095,0.005684727331988219,82.46170630002882,81.04887720459953,56.25390780526022,0.32321828079375337
2005-06-30,81.73217010498047,82.51396758606568,81.57443664764303,82.44538986936676,62288800,-0.0012471285917829348,-0.0091082200253976,0.003944733000837226,0.008125362025293946,0.005552996885884087,82.47793552152012,81.12162321409986,50.880030275255805,0.2989140131020491
2005-07-01,81.9721908569336,82.15735643863181,81.75273903457789,81.91732659330863,49737500,-0.00642560678394608,-0.0035930667006547766,-0.005138998551055367,0.006648357155721466,0.005710378776979867,82.45683269312696,81.19186794945955,49.95305819114753,0.2343410746483272
2005-07-05,82.63055419921875,82.7402827369265,81.73903337499418,81.78017896056225,51549000,-0.0016756231485824966,0.0023507588143452532,-0.001824763937374457,0.005545970130230936,0.005613063237885512,82.44936440520006,81.24639223046233,45.56159680373003,0.17013863564473297
2005-07-06,81.93791961669922,82.74028999856415,81.88991468527513,82.56198372521247,52363600,0.009514425872929914,0.00825730102651375,0.004027695926242584,0.006855786302016991,0.005960805206219128,82.46595769468165,81.31491255062787,48.334864447509,0.18026486966648747
2005-07-07,82.26018524169922,82.26018524169922,81.10120825269954,81.1217810347318,103268800,-0.01759783396579536,-0.017431766617177102,-0.013901897096083742,0.009811807016325226,0.0071664953308676616,82.4091765940324,81.353263224108,39.12303102594199,0.07125626437834853
2005-07-08,83.19974517822266,83.19974517822266,82.10248614700541,82.2739330341376,64491200,0.0141028312995015,-0.0020818067258926865,0.005946892595959642,0.012672088050816087,0.00777845582226318,82.43356770863934,81.42968362454548,42.997440747365545,0.07694818594988817
2005-07-11,83.62493896484375,83.73466225664724,83.19288944198054,83.20660812354598,49688300,0.011272442777336803,0.015616242835390136,0.010394609818475665,0.013040323823500325,0.008034269012641324,82.47658873915404,81.51915635754672,51.03199346191055,0.15493219789236434
2005-07-12,83.84439849853516,84.09813657726849,83.41920827731558,83.65923290536514,51871100,0.005425027544580843,0.022716893528553557,0.020975477421308068,0.012770917648623013,0.00798911164598022,82.56341456672764,81.62041411217768,51.98380016449044,0.2503719938568736
2005-07-13,83.96096801757812,84.02268638422437,83.65921982825786,83.85123950068215,41182300,0.0022924737378978302,0.015494941393521757,0.01902509167580855,0.01247306392851122,0.007959921314008205,82.64242447414419,81.71185125773367,52.36932878648254,0.33761028611810673
2005-07-14,84.29011535644531,84.65358177020053,84.00208072836276,84.3381202557688,63638800,0.005789689857096737,0.038882465216413864,0.01893715915090667,0.004790497492672045,0.0079570808214516,82.72152931989815,81.8130261655498,56.48410917966701,0.44095145526281954
2005-07-15,84.24212646484375,84.37928709187987,83.91295142424292,84.20784023219191,56075900,-0.0015459290646423808,0.02323370485226997,0.0182168467679889,0.00473560246823312,0.007967149483901568,82.79753499227907,81.9036716429761,62.59741919303043,0.5064989624810181
2005-07-18,83.90612030029297,84.09814001057181,83.7003871387705,84.00898949712655,56598400,-0.002364220369733188,0.009597041705200067,0.007867917159742678,0.003800186214880771,0.007818215480522278,82.83045410852223,81.97640614634301,66.14815395338286,0.5362190424048094
2005-07-19,84.3656005859375,84.42732419967778,83.94727490234183,84.15300807313798,59165700,0.0017128556190263526,0.005884869779645386,0.013372119747676062,0.0032696679883759223,0.007759813691215024,82.88634479228627,82.04846954438017,65.4527854685451,0.5648819083243097
2005-07-20,84.65361022949219,84.85248923130443,83.87181290217144,84.0706866718403,69477000,-0.0009787135872106765,0.002613682454537008,0.008931018485162553,0.0033175831087452197,0.007739174913743744,82.92371948963968,82.1287227000253,61.257263871313995,0.5743342196013259
2005-07-21,84.15985107421875,84.77020159038483,83.98840418243853,84.72905601064363,101110900,0.0078006360295854995,0.004624628627025533,0.015251140367920187,0.004136534593275959,0.007910745621005895,82.98784002745093,82.22009411798895,65.60435996150329,0.6277142486875533
2005-07-22,84.7221908569336,84.73590430519177,84.09812170224372,84.26956858226046,52607100,-0.005437778700525128,0.0007327789911428936,0.012776457092122464,0.004994828807528401,0.00799103281434758,83.04133091415684,82.30814981226004,66.22499524709599,0.6257285022751091
2005-07-25,84.48216247558594,85.0033572002764,84.24899200852478,84.63303656036493,57301600,0.0043038831621680105,0.007400882523044212,0.029021100362979616,0.005046778976956159,0.007452544041563351,83.16237322081601,82.39814632604306,69.08229662879786,0.6460365054500556
2005-07-26,84.58503723144531,84.71533854535475,84.31758049500044,84.50960541155162,42758800,-0.0014594920510232353,0.004228534852994602,0.03518105697553869,0.005207078496329263,0.0071802647475948745,83.30844552797109,82.49960805858227,64.28552014390118,0.6447387353205158
2005-07-27,84.89366149902344,84.9622392237966,84.38618005712799,84.69478243467974,43181600,0.002188797813278888,0.007396046253484149,0.033761971128056345,0.005121606750162123,0.007168034488714335,83.44903207451782,82.61297062191247,82.12123861846587,0.6511464701372915
2005-07-28,85.42852783203125,85.47653273603844,84.79074540328321,85.0101971404792,47880700,0.003717216427957476,0.0033126266518560613,0.029387953878118288,0.0040815683042567125,0.007027742876418613,83.5721282308479,82.72294345858298,78.95514153007407,0.6739075896713302
2005-07-29,84.85936737060547,85.46971799667337,84.69477978986055,85.31884909974168,62358100,0.003624188638569509,0.012374593990950524,0.03425927110847075,0.002332953555048123,0.00701303805021096,83.71580119236664,82.81613848767745,75.7528653402844,0.7086823257753849
2005-08-01,84.79762268066406,85.06507937844806,84.66046204581123,84.92106463596001,40418200,-0.004673230607204658,0.0033974802215778104,0.036011647285212126,0.003653898743518332,0.006916284973205238,83.86598809449922,82.88867316269052,65.59302280165727,0.6961192435521042
2005-08-02,85.30512237548828,85.44913714908407,84.85935937218073,84.94851511212886,45147400,0.000323194729138643,0.005180167001739825,0.038010465162933466,0.0034756290882192176,0.006877743910203872,84.02440490207753,82.95738586759676,64.13437197696771,0.6805331716065552
2005-08-03,85.53144073486328,85.54515418639143,85.11996917113643,85.20911968643139,36837200,0.0030630982661784623,0.006054467454639454,0.03155913755618194,0.003568866632338569,0.006649348803968852,84.15676170013849,83.03308619278185,61.91416693215279,0.6813554667889576
2005-08-04,84.84561920166016,85.2502312621284,84.74275004373244,85.1953722457573,50855600,-0.0001613506844572554,0.0021759003422247548,0.04899562083752021,0.0032992415416567833,0.004921358604017856,84.36044126068975,83.10536924125668,63.95301178787298,0.6731383185528728
2005-08-05,84.26959228515625,85.0239629551301,84.12557749329171,84.6604910722586,53595500,-0.006298080396996806,-0.0077463686933415925,0.02859470914102188,0.0038411168712073986,0.004472708347193461,84.47976916259582,83.16818447614351,58.406889161812735,0.6163607063104166
2005-08-08,84.11186218261719,84.63306229795208,83.9266965742078,84.45475603152134,47616000,-0.0024330762099118875,-0.005506214296048785,0.014889190153773128,0.0035012518197087505,0.0038983643214218007,84.54217655799458,83.2208745681105,53.83266997323222,0.5484408563601022
2005-08-09,84.61932373046875,84.7564791449442,84.2627165135464,84.39301258765497,47170000,-0.0007313504599247665,-0.0065607594851122795,0.008732812149267393,0.0034249248916161995,0.003749546580826505,84.57886554210907,83.26864131383041,54.11555598235185,0.484051857528101
2005-08-10,84.57816314697266,85.38053316680183,84.22841010032555,84.91419751531994,72863700,0.006156696736496131,-0.00346716101479468,0.01259703514786569,0.004517943605047582,0.00394469134417977,84.63201344284096,83.32655835204854,52.44976417210456,0.4696643813620085
2005-08-11,84.91421508789062,85.05822984698544,84.35872884107576,84.53702983873,58570200,-0.004451644350347286,-0.007757454680684744,0.0023557009404215385,0.004790797990108031,0.0039041451209040046,84.64195892198902,83.38458196886077,53.617820246141555,0.4229523915738582
2005-08-12,84.39300537109375,84.82505483081924,84.18041292719279,84.74275844988505,54776900,0.0024306352757378262,0.0009712609920500283,0.006332265280801769,0.0041801944849001295,0.003916196541718293,84.66870483287367,83.43702102906765,51.55031235870147,0.39794610768299776
2005-08-15,84.91421508789062,84.94850655859389,84.23528687154536,84.50274360017058,36208500,-0.0028362941136799843,0.0005680430882820384,0.005860191536855134,0.004246908969336434,0.003934584342344888,84.69339253802589,83.48028823784763,49.906138525229885,0.35467280770372156
2005-08-16,83.81011199951172,84.70849218875416,83.72781559408962,84.65363315061757,71942100,0.0017840248575380477,0.0030834184057447187,0.0059313607753666096,0.004270709986332904,0.003935967984493659,84.71842379189987,83.53477000647797,49.4317965115346,0.3287641429954533
2005-08-17,83.80326080322266,84.26274257130918,83.68667814165165,83.79640669287987,62275100,-0.010177900325866464,-0.013251178656617839,-0.0032678259632890495,0.00513379348393079,0.004577990411728968,84.70470979295183,83.56609578162396,35.421022586242614,0.2363359943247758
2005-08-18,83.79637145996094,84.05010947173554,83.55634166310819,83.70036163407708,53388600,-0.0011468289243882631,-0.009946363230658796,-0.012215290917262919,0.00505603946180002,0.004178519567981995,84.65327507412351,83.59495495335118,29.51387358620063,0.15356577635265012
2005-08-19,83.9883804321289,84.22840496631808,83.80321491136694,84.09810369112577,39842100,0.00474072037782221,-0.007636278128574578,-0.002036791838915675,0.005633472765222295,0.004179515981073261,84.64470182956677,83.64119481233371,39.5831983262002,0.11869598874473297
2005-08-22,83.9883804321289,84.5095803007557,83.58376316123078,84.06381746175155,69912000,-0.0004077763814097351,-0.005207760396304305,-0.006748451382493388,0.005596967346837733,0.004048859101389525,84.6162408746361,83.67554741130371,38.821098046138516,0.08728860991386966
2005-08-23,83.83065032958984,84.08439355121746,83.08314457485254,84.00895651862932,55168600,-0.0006528236997745037,-0.007644608953616839,-0.005941783031244635,0.005391747223193615,0.004041103566671601,84.59120842998999,83.71727221459841,34.003171467072846,0.05731057565299125
2005-08-24,83.08317565917969,84.16672141252663,83.0420248419176,83.62494853585316,79104600,-0.004581515348629904,-0.002048223976380259,-0.012712096193153322,0.003336665447755542,0.004104969129413956,84.53771673504866,83.74435035826846,30.948460821217367,0.0025372843649904553
2005-08-25,83.38489532470703,83.43975957759953,83.12429797168237,83.22030779817267,35631100,-0.004850500876261893,-0.005751895928253848,-0.021279813497372724,0.0039040898538384634,0.004073745636135847,84.44822226793333,83.75363604741813,31.95834925854973,-0.07268421106722656
2005-08-26,82.81570434570312,83.31632631718422,82.76084008708655,83.30947220896492,61956800,0.0010708525443200174,-0.009421763761756113,-0.02383314959162228,0.002669405397077241,0.003957439501055928,84.3477534233945,83.76607095590595,35.22101124595551,-0.12367729054703602
2005-08-29,83.45349884033203,83.51521721595131,82.55511348209977,82.57569150611728,56179200,-0.008846909179315757,-0.0178608965596621,-0.02800682816373333,0.003890887509267148,0.004249927356580239,84.23048476690236,83.75057264258302,30.015120687619543,-0.22075491839459005
2005-08-30,83.01458740234375,83.18603429476318,82.56196509492739,83.15174282342173,74160200,0.006951819891185763,-0.010256252968701746,-0.021378203001686236,0.0061486141456220025,0.004632646487956253,84.140646152467,83.75290361109434,30.84957221796401,-0.24834435172783742
2005-08-31,84.0638427734375,84.11870703552681,82.80199090610317,83.1105984562476,102945200,-0.0004949331002720322,-0.006169670720343947,-0.024936234368136613,0.005997951257785705,0.0045328614925749505,84.03572009095782,83.74865172572383,33.27976163874547,-0.2704120413022224
2005-09-01,84.00212860107422,84.45475096590887,83.07631631099238,84.02270139363131,74578700,0.010914784705128595,0.009595614861046615,-0.013860098978550775,0.0075614920157825085,0.005286437443619844,83.97708654835152,83.76017284850808,42.75881741294144,-0.21185957469539574
2005-09-02,83.85123443603516,84.2695652251823,83.69350624270362,84.24899243754284,47653400,0.002689592945473499,0.011214355262200262,-0.004872425636080353,0.007550739089363627,0.005165514088604816,83.95651161661573,83.78115768029609,47.44111337779367,-0.1455190737119807
2005-09-06,84.8319091796875,84.90049211339931,84.11183546500278,84.11869480480262,57251300,-0.0015477751210600317,0.018513489320455975,-0.003987124547228501,0.00521500106439412,0.005149532920286922,83.9397085552798,83.81928776784851,44.58305848260301,-0.10227867385853529
2005-09-07,84.9759521484375,85.12682103985468,84.66734455965789,84.7839272070849,41749700,0.007877152339431086,0.019438821768701355,0.0046213782521275434,0.005373150207241238,0.005453524950790146,83.9592542862513,83.88320312662121,60.4044858677551,-0.014168326510841212
2005-09-08,84.69477081298828,85.03766462194775,84.56446949129752,84.80449934328458,39068700,0.00024261250274024458,0.020176367371713556,-0.0012927059816283573,0.0052309959123106944,0.005272650396746659,83.95376937764952,83.941632083412,61.82116015672915,0.056666541410081095
