Date,Daily_Return,Returns_5d,Returns_20d,Realized_Vol_5d,Realized_Vol_20d,MovingAvg_20d,MovingAvg_50d,RSI_14d,MACD,FED_FUNDS,Mat_Rate_CURVE,CPI,CORE_CPI,UNEMPLOYMENT,JOBLESS_CLAIMS,GDP,CONSUMER_SENTIMENT,VIX,Debt_trend,Stocks_trend,Inflation_trend,Unemployment_trend,S&P 500_trend,sentiment,Vol_clustering,VIX_momentum,VIX_regime,Curve_slope_change,Sentiment_extreme,Fed_tightening,Fed_cutting
2005-04-18,-0.0140954385101642,-0.0358885151083691,-0.0427964091021998,0.008428284713431,0.0074840274484653,80.35243358157928,81.37576925138926,37.16001731561487,-0.525215557626268,2.79,0.72,193.7,200.2,5.2,307000.0,12922.656,87.7,16.56,10.622919037068986,7.94592159269271,11.461137268512214,3.054220645534183,4.749462214739992,-0.1333333333333333,0.0011090091379518244,-1.1799999999999997,0,-0.010000000000000009,0,0,0
2005-04-19,0.0085506349111934,-0.0239504237363206,-0.0308818456173024,0.0110527708387966,0.007846864020739,80.2291480464423,81.32885307302094,43.21491370501693,-0.6022657752200615,2.79,0.71,193.7,200.2,5.2,307000.0,12922.656,87.7,14.96,8.971177690136328,6.6216013272439245,9.966206320445403,2.073503256025297,6.649247100635989,0.1333333333333333,0.0018971868473485116,-1.5999999999999979,0,-0.010000000000000009,0,0,0
2005-04-20,0.002429436700407,-0.0271881610818985,-0.0255845102417101,0.0103600870254601,0.0078891184396133,80.12703402935175,81.26875254717507,37.51055689136108,-0.6405147609491024,2.79,0.7,193.7,200.2,5.2,307000.0,12922.656,87.7,16.92,9.679066838821754,7.614841526330514,9.966206320445403,2.650395838089348,0.0,-0.1333333333333333,0.001654367951250982,1.9600000000000009,0,-0.010000000000000009,0,0,0
2005-04-21,-0.0051268023931972,-0.0224829048950069,-0.0186425889389261,0.0100707913995932,0.0075341561485982,80.05326484858206,81.20168056438769,33.15746456187772,-0.6953307152636938,2.79,0.67,193.7,200.2,5.2,307000.0,12922.656,87.7,14.41,9.207140739698136,7.94592159269271,12.457757900556755,2.073503256025297,6.649247100635989,-0.2,0.0014548404041160735,-2.5100000000000016,0,-0.029999999999999916,0,0,0
2005-04-22,0.00824187290181,-2.963899510963421e-07,-0.0147520323897782,0.0096424773599752,0.0077255467073526,79.99452229531728,81.14418390546766,42.68924830591087,-0.6785915762115451,2.79,0.64,193.7,200.2,5.2,307000.0,12922.656,87.7,15.38,8.49925159101271,6.952681393606122,9.467896004423135,1.8427462231996763,3.799569771791994,0.0,0.0009748592277956491,0.9700000000000006,0,-0.030000000000000027,0,0,0
2005-04-25,0.0010367640025678,0.0151319061227811,-0.0133743473072921,0.0056680696623625,0.0077354055577794,79.94124723401457,81.09866863479996,41.09451534878844,-0.6512020943694949,2.79,0.62,193.7,200.2,5.2,317000.0,12922.656,87.7,14.62,8.735214640574519,7.449301493149416,9.966206320445403,3.054220645534183,4.749462214739992,0.0666666666666666,0.0021260884227353584,-0.7600000000000016,0,-0.020000000000000018,0,0,0
2005-04-26,0.0008624422795909,0.0074437134911787,-0.0101244013435383,0.004765806504797,0.0077315335162106,79.90094880006247,81.05397523828456,37.805954447360016,-0.6168751829446393,2.79,0.61,193.7,200.2,5.2,317000.0,12922.656,87.7,14.91,10.622919037068986,8.111461625873808,10.464516636467676,2.5927065798829427,0.0,-0.1333333333333333,0.0026646936728144193,0.2900000000000009,0,-0.010000000000000009,0,0,0
2005-04-27,-0.0095313150972623,-0.0045170383064907,-0.0165778877428536,0.0067601127664775,0.0079753316867186,79.8353776065868,80.980784208072,34.25004523072434,-0.6428864660879441,2.79,0.61,193.7,200.2,5.2,317000.0,12922.656,87.7,14.87,8.735214640574519,8.608081725417103,8.471275372378592,2.073503256025297,2.8496773288439954,-0.6,0.0023721364273199185,-0.040000000000000924,0,0.0,0,0,0
2005-04-28,0.0035634084890221,0.0041731725757286,-0.0250167429794187,0.0065155185688825,0.0074678447074151,79.73565329313949,80.91169753537665,32.14295085818655,-0.6335984891246937,2.79,0.6,193.7,200.2,5.2,317000.0,12922.656,87.7,16.86,8.735214640574519,7.449301493149416,10.464516636467676,2.015813997818892,4.749462214739992,0.0666666666666666,0.0018369419533237465,1.9900000000000002,0,-0.010000000000000009,0,0,0
2005-04-29,-0.0017368197729757,-0.0058055200990571,-0.0304691222123116,0.0050407902164559,0.0073759568470323,79.61407238486987,80.83810886947029,34.27719921720346,-0.630000052569855,2.79,0.55,193.7,200.2,5.2,317000.0,12922.656,87.7,15.31,8.735214640574519,7.780381559511612,7.474654740334053,1.785056964993272,3.799569771791994,-0.1333333333333333,0.0008781620573500885,-1.549999999999999,1,-0.04999999999999993,0,0,0
2005-05-02,0.0086528983530945,0.0018106142514693,-0.0110527929153654,0.0067364898550325,0.0073735709118882,79.5700164330094,80.77409904684905,41.60516170082743,-0.5655139909269167,3.0,0.57,193.6,200.5,5.1,334000.0,12922.656,86.9,15.12,8.49925159101271,7.283761459968317,9.966206320445403,3.400356194772613,5.699354657687991,0.1333333333333333,0.0009775853508168716,-0.19000000000000128,1,0.019999999999999907,0,0,0
2005-05-03,-9.281001098678205e-08,0.0009480791618674,-0.0146253889088674,0.0067315167229403,0.0073113888967739,79.51161582370187,80.7235600688682,37.75806865107509,-0.5085467063293265,3.0,0.53,193.6,200.5,5.1,334000.0,12922.656,86.9,14.53,9.443103789259943,6.952681393606122,10.962826952489944,2.073503256025297,4.749462214739992,-0.3333333333333333,0.0007423461951647463,-0.5899999999999999,0,-0.039999999999999925,1,0,0
2005-05-04,0.0049849638306565,0.0154643580897862,-0.0153125424176654,0.0041111939588202,0.0072812668647198,79.45014461005287,80.68557145357882,46.089786984554266,-0.4265137947188009,3.0,0.57,193.6,200.5,5.1,334000.0,12922.656,86.9,13.85,9.443103789259943,7.780381559511612,7.972965056356323,2.073503256025297,3.799569771791994,-0.2666666666666666,0.0011917944727373752,-0.6799999999999997,0,0.039999999999999925,1,0,0
2005-05-05,0.0087061769667012,0.0206071265674653,-0.006268696319195,0.0048375055952516,0.0075837862470244,79.42487402010147,80.67471568478685,60.78224525285994,-0.3018053930862976,3.0,0.61,193.6,200.5,5.1,334000.0,12922.656,86.9,13.98,9.679066838821754,6.787141360425024,10.464516636467676,2.361949547057322,4.749462214739992,-0.1333333333333333,0.0011857206637784462,0.13000000000000078,0,0.040000000000000036,0,0,0
2005-05-06,0.0022069549405295,0.0245509012809707,-0.0104594017021047,0.0038678589379011,0.0074452313560065,79.3825277923269,80.6631936709559,75.0983687475443,-0.1864945679828196,3.0,0.55,193.6,200.5,5.1,334000.0,12922.656,86.9,14.05,6.611547194518243,7.614841526330514,6.976344424311782,1.6696784485804614,6.649247100635989,-0.6666666666666666,0.0013947804208521894,0.07000000000000028,0,-0.05999999999999994,1,0,0
2005-05-09,-0.006124367727724,0.0097736352001522,-0.0091723595339665,0.0055659932389887,0.0073878996288454,79.34564283867154,80.62781989084537,64.3923202454821,-0.133258683971789,3.0,0.53,193.6,200.5,5.1,327000.0,12922.656,86.9,13.75,8.027325491889096,6.6216013272439245,9.966206320445403,2.938842129121373,3.799569771791994,0.1333333333333333,0.0011634023574058957,-0.3000000000000007,0,-0.020000000000000018,0,0,0
2005-05-10,0.0012789562739489,0.011052684284112,-0.0045059467991624,0.005482455542825,0.0073641823664904,79.32754214484996,80.58252131309924,63.74958950783771,-0.0818578945715842,3.0,0.54,193.6,200.5,5.1,327000.0,12922.656,86.9,14.91,7.791362442327286,7.283761459968317,8.969585688400862,2.477328063470132,3.799569771791994,-0.2,0.0007735622138158448,1.1600000000000001,0,0.010000000000000009,0,0,0
2005-05-11,-0.0036706440769982,0.0023970763764573,-0.0138437649221457,0.0057475257635176,0.0072662953326011,79.2718748624653,80.53583820342082,65.19858699505153,-0.0640829263714692,3.0,0.53,193.6,200.5,5.1,327000.0,12922.656,86.9,14.45,7.791362442327286,6.290521260881729,8.969585688400862,2.015813997818892,3.799569771791994,-0.4666666666666667,0.0007697054804027265,-0.46000000000000085,0,-0.010000000000000009,1,0,0
2005-05-12,0.0033303407189241,-0.0029787598713196,-0.0006813656231327,0.0040866996003657,0.0069855602236938,79.26914393143174,80.49530124436446,62.19155509802078,-0.0281729433780384,3.0,0.52,193.6,200.5,5.1,327000.0,12922.656,86.9,16.12,7.555399392765477,7.449301493149416,8.471275372378592,1.8427462231996763,0.0,-0.3333333333333333,0.0008965657701045737,1.6700000000000017,1,-0.010000000000000009,1,0,0
2005-05-13,-0.0087321889318469,-0.0139179037436963,0.0048271810482661,0.0050303558789836,0.0064867219978487,79.28827045359995,80.42858337284443,52.9811296248394,-0.0552938588444504,3.0,0.51,193.6,200.5,5.1,327000.0,12922.656,86.9,16.32,6.611547194518243,7.118221426787221,7.474654740334053,1.5542999321676512,0.0,-0.2666666666666666,0.000667124575824004,0.1999999999999993,1,-0.010000000000000009,1,0,0
2005-05-16,-0.0051730054690033,-0.0129665414849756,0.013749614089427,0.0048883892005008,0.0057090176660855,79.34222795606885,80.34836094769061,48.350266181062885,-0.1086080547922989,3.0,0.52,193.6,200.5,5.1,321000.0,12922.656,86.9,15.68,7.555399392765477,7.283761459968317,6.4780341082895125,2.708085096295753,0.0,0.2666666666666666,0.0006379594636134911,-0.6400000000000006,1,0.010000000000000009,1,0,0
2005-05-17,0.0061171695095662,-0.0081283282493582,0.0113161486877998,0.0061599863058054,0.0055565087972778,79.38696259588927,80.26953666862632,60.34629806000781,-0.1104591732553217,3.0,0.51,193.6,200.5,5.1,321000.0,12922.656,86.9,14.57,9.679066838821754,7.283761459968317,6.4780341082895125,1.9581247396124868,2.8496773288439954,-0.2,0.0008039218030275646,-1.1099999999999994,0,-0.010000000000000009,0,0,0
2005-05-18,0.0143292413682682,0.0098715571959084,0.0232159533556612,0.0091836767028839,0.006347397901688,79.47951300842267,80.21352756809992,66.09523891289894,-0.0191088468123439,3.0,0.51,193.6,200.5,5.1,321000.0,12922.656,86.9,13.63,8.971177690136328,7.283761459968317,7.972965056356323,1.900435481406081,3.799569771791994,-0.2,0.0019945718535899445,-0.9399999999999995,0,0.0,0,0,0
2005-05-19,0.0078446810751139,0.0143858975520982,0.0361874368239725,0.0095643379490823,0.0063338154960922,79.62397506142179,80.17974744385016,70.81093530821104,0.1033535631225248,3.0,0.47,193.6,200.5,5.1,321000.0,12922.656,86.9,13.32,8.263288541450903,6.456061294062828,8.471275372378592,1.4966106739612464,4.749462214739992,-0.0666666666666666,0.0022573375252247234,-0.3100000000000005,0,-0.040000000000000036,0,0,0
2005-05-20,0.0026847596218296,0.0258028461057749,0.0306303235439921,0.0071605950965474,0.0061561792427293,79.74692080924152,80.16081621661944,68.55789967554084,0.2155561840966271,3.0,0.44,193.6,200.5,5.1,321000.0,12922.656,86.9,13.14,7.319436343203669,6.124981227700631,6.4780341082895125,1.6119891903740562,3.799569771791994,-0.3333333333333333,0.0019854866382285337,-0.17999999999999972,0,-0.02999999999999997,1,0,0
2005-05-23,-0.0010897028609697,0.0298861487138086,0.0285038566804544,0.0057888891795522,0.0061834764151997,79.8613275947535,80.13861213872228,67.5612721775992,0.2939258585169142,3.0,0.42,193.6,200.5,5.1,320000.0,12922.656,86.9,12.95,7.791362442327286,6.456061294062828,7.474654740334053,2.650395838089348,4.749462214739992,0.0666666666666666,0.0017255022383597693,-0.19000000000000128,0,-0.020000000000000018,0,0,0
2005-05-24,0.0019277461663848,0.0256967253706269,0.0295691605672482,0.0060603925664902,0.0061829619839995,79.98017621781807,80.12907582079646,66.23949922030528,0.3645105197335851,3.0,0.43,193.6,200.5,5.1,320000.0,12922.656,86.9,12.69,8.735214640574519,6.456061294062828,6.4780341082895125,2.073503256025297,3.799569771791994,-0.0666666666666666,0.0017463191499708921,-0.2599999999999998,0,0.010000000000000009,0,0,0
2005-05-25,-0.0007540176477633,0.0106134663545953,0.0383464580167472,0.0035947886587944,0.0056487919288668,80.13351703360073,80.1072877731335,60.96555622753228,0.410752701844288,3.0,0.47,193.6,200.5,5.1,320000.0,12922.656,86.9,12.58,7.319436343203669,5.959441194519533,6.976344424311782,1.8427462231996763,3.799569771791994,-0.2,0.0021762253695465678,-0.10999999999999943,0,0.03999999999999998,0,0,0
2005-05-26,0.0036797169064434,0.0064485021859246,0.0384627664341686,0.0021156449885645,0.0056506353314983,80.28788103158516,80.11491479778886,61.86175494107799,0.4662746625856471,3.0,0.44,193.6,200.5,5.1,320000.0,12922.656,86.9,12.24,8.49925159101271,7.94592159269271,6.4780341082895125,2.015813997818892,4.749462214739992,-0.2,0.0020428795366434532,-0.33999999999999986,0,-0.02999999999999997,0,0,0
2005-05-27,0.0022514760124585,0.0060152185765535,0.0424510622196029,0.0020521385224841,0.0055846646252915,80.45829753797724,80.13153724495645,69.28252436784133,0.5191729784579309,3.0,0.44,193.6,200.5,5.1,320000.0,12922.656,86.9,12.15,6.375584144956435,6.952681393606122,5.481413476244972,1.9581247396124868,3.799569771791994,-0.1333333333333333,0.0019316032799204998,-0.08999999999999986,0,0.0,0,0,0
2005-05-31,0.0001666876114173,0.0072716090489405,0.0339648514779257,0.0017568959679691,0.0053810599268772,80.5952457070538,80.14478838746825,68.73254880694692,0.5557915352333538,3.0,0.4,193.6,200.5,5.1,340000.0,12922.656,86.9,13.29,6.847510244080052,6.6216013272439245,6.976344424311782,3.169599161946993,3.799569771791994,-0.3333333333333333,0.001794321691032674,1.1399999999999988,0,-0.03999999999999998,1,0,0
2005-06-01,-0.0046744576722221,0.0006694052103336,0.0292904866157145,0.0032002625666284,0.0055573317802683,80.71306941371161,80.15585390316492,67.52345851991907,0.5476349312334463,3.04,0.41,193.7,200.6,5.0,340000.0,12922.656,96.0,12.36,8.735214640574519,6.456061294062828,8.969585688400862,2.7657743545021574,5.699354657687991,-0.5333333333333333,0.0008030855859480475,-0.9299999999999997,0,0.009999999999999953,1,0,0
2005-06-02,0.0059229087307697,0.0073463315888669,0.030228431515828,0.0040241437072298,0.0055924502866182,80.83533136764473,80.1812626172325,68.8711159229184,0.5736895595380673,3.04,0.37,193.7,200.6,5.0,340000.0,12922.656,96.0,11.84,7.555399392765477,6.787141360425024,5.979723792267242,2.361949547057322,3.799569771791994,-0.2,0.0009525795924581468,-0.5199999999999996,0,-0.03999999999999998,0,0,0
2005-06-03,0.0026581247679464,0.00632473945037,0.0241803793170733,0.0039081163242621,0.0053407863616924,80.93368730926437,80.23044081164159,80.31319264988656,0.6050013565503036,3.04,0.41,193.7,200.6,5.0,340000.0,12922.656,96.0,12.15,6.611547194518243,6.952681393606122,9.467896004423135,2.304260288850917,0.0,-0.1333333333333333,0.0010436374594744717,0.3100000000000005,0,0.03999999999999998,0,0,0
2005-06-06,-0.0049898577622635,-0.0009165943243519,0.0169835666142801,0.0047105059670042,0.0055097830270129,81.00267263665535,80.26445538650921,80.31363000849367,0.5899451239980351,3.04,0.37,193.7,200.6,5.0,338000.0,12922.656,96.0,12.28,7.555399392765477,6.290521260881729,5.979723792267242,3.458045452979018,3.799569771791994,-0.0666666666666666,0.0011217026643784045,0.129999999999999,0,-0.03999999999999998,0,0,0
2005-06-07,0.0036619660093129,0.0025786840735436,0.0267699003513171,0.0050243353509481,0.00528796689906,81.11127708895519,80.30502836636103,79.52541765314827,0.5954032596493022,3.04,0.35,193.7,200.6,5.0,338000.0,12922.656,96.0,12.39,8.263288541450903,6.952681393606122,7.474654740334053,2.477328063470132,0.0,-0.4,0.0007162791178324507,0.11000000000000121,0,-0.020000000000000018,1,0,0
2005-06-08,0.0003317590565307,0.0075849008022965,0.0258227031338991,0.0041550893700207,0.0052927676467657,81.216122985718,80.34997210652003,72.94102346728452,0.5950709445646964,3.04,0.35,193.7,200.6,5.0,338000.0,12922.656,96.0,12.7,9.443103789259943,6.6216013272439245,6.4780341082895125,2.304260288850917,4.749462214739992,-0.2,0.0004803863231528104,0.3099999999999987,0,0.0,1,0,0
2005-06-09,-0.0057459583925418,-0.0040839663210152,0.0237473888183555,0.004334877407757,0.0054141164603174,81.31208932938259,80.39040758372445,57.40728601797117,0.5504331810700336,3.04,0.34,193.7,200.6,5.0,338000.0,12922.656,96.0,12.08,7.791362442327286,7.614841526330514,9.467896004423135,2.1311925142317016,4.749462214739992,-0.6,0.00044408516211911055,-0.6199999999999992,0,-0.009999999999999953,1,0,0
2005-06-10,0.0068247255548208,8.263446585907146e-05,0.0272417736542522,0.0054316270736546,0.0055417905412528,81.42273816148453,80.42278217914091,61.38057559654917,0.5538663204140875,3.04,0.34,193.7,200.6,5.0,338000.0,12922.656,96.0,11.96,7.319436343203669,6.952681393606122,5.979723792267242,1.4966106739612464,3.799569771791994,-0.2666666666666666,0.0005162193525305755,-0.11999999999999922,0,0.0,1,0,0
2005-06-13,-0.0051558400582516,-8.334783012902884e-05,0.0308181225278475,0.0054702438978192,0.0052488938514322,81.54704803994962,80.44067723943458,56.23922690124756,0.5164630599466307,3.04,0.38,193.7,200.6,5.0,333000.0,12922.656,96.0,11.65,8.971177690136328,6.787141360425024,5.481413476244972,2.823463612708564,4.749462214739992,0.1333333333333333,0.0006115788438606195,-0.3100000000000005,0,0.03999999999999998,0,0,0
2005-06-14,0.0042428594833973,0.0004975456439555,0.0402339874802483,0.0055731053683651,0.0050328283562239,81.7092673941587,80.48288804127975,58.23765948445221,0.5090595017941837,3.04,0.42,193.7,200.6,5.0,333000.0,12922.656,96.0,11.79,9.207140739698136,6.787141360425024,5.979723792267242,2.5927065798829427,4.749462214739992,-0.1333333333333333,0.0006877312803269008,0.1399999999999988,0,0.03999999999999998,0,0,0
2005-06-15,0.0058776223819987,0.0060434089694234,0.0399944403526806,0.0061526284326417,0.0050228188276339,81.87149079584547,80.52906076707129,63.40740066662983,0.5361457672482146,3.04,0.4,193.7,200.6,5.0,333000.0,12922.656,96.0,11.46,8.971177690136328,6.787141360425024,7.972965056356323,1.9581247396124868,3.799569771791994,-0.1333333333333333,0.000658891895968679,-0.3299999999999983,0,-0.019999999999999962,0,0,0
2005-06-16,-0.0008256166817245,0.0109637506802408,0.0248395823026877,0.0050583778075478,0.0041283836250249,81.97292225282324,80.5647154900856,59.90660974396916,0.5458091187001486,3.04,0.39,193.7,200.6,5.0,333000.0,12922.656,96.0,11.15,8.263288541450903,6.787141360425024,8.471275372378592,2.1888817724381067,5.699354657687991,-0.2666666666666666,0.00039526598813383133,-0.3100000000000005,0,-0.010000000000000009,1,0,0
2005-06-17,0.0079847092385129,0.0121237343639328,0.0249796104660868,0.0053425468109973,0.0041402722495163,82.07573606717108,80.61417411097473,63.856381607896765,0.6000394207793107,3.04,0.37,193.7,200.6,5.0,333000.0,12922.656,96.0,11.48,7.791362442327286,8.608081725417103,5.481413476244972,1.6696784485804614,6.649247100635989,-0.2666666666666666,0.0004031430724209985,0.33000000000000007,0,-0.020000000000000018,1,0,0
2005-06-20,-0.003791346968907,0.0134882274532773,0.0185035038753501,0.0048727143837478,0.0042731824297615,82.15185179372307,80.64694274439643,59.85611897799161,0.6105283601106066,3.04,0.39,193.7,200.6,5.0,321000.0,12922.656,96.0,11.47,6.611547194518243,6.952681393606122,6.976344424311782,3.342666936566209,2.8496773288439954,-0.2,0.0004986109856168586,-0.009999999999999787,0,0.020000000000000018,1,0,0
2005-06-21,0.003462387675303,0.0127077556451831,0.0230555944116227,0.0048230876764605,0.0042814367403509,82.24680625860289,80.69749203963805,66.66029806823701,0.6347628274305208,3.04,0.35,193.7,200.6,5.0,321000.0,12922.656,96.0,11.08,7.555399392765477,7.449301493149416,6.976344424311782,2.477328063470132,5.699354657687991,-0.5333333333333333,0.000544201375715737,-0.39000000000000057,0,-0.040000000000000036,1,0,0
2005-06-22,0.0014805141468277,0.0083106474100122,0.0226083623920658,0.0044491070690003,0.0042783429324728,82.340077530223,80.75597496494858,64.09729342897518,0.6563642463289483,3.04,0.33,193.7,200.6,5.0,321000.0,12922.656,96.0,11.05,7.791362442327286,6.6216013272439245,5.979723792267242,1.785056964993272,0.0,-0.2666666666666666,0.00032805316221342864,-0.02999999999999936,0,-0.019999999999999962,1,0,0
2005-06-23,-0.0029630954247275,0.0061731686670092,0.0203992846151017,0.0048339496334016,0.0043573404518547,82.42407860623427,80.8003673915834,59.0932982870448,0.6461132202207267,3.04,0.33,193.7,200.6,5.0,321000.0,12922.656,96.0,12.13,6.847510244080052,6.124981227700631,6.976344424311782,2.361949547057322,3.799569771791994,-0.3333333333333333,0.00031772455941270683,1.08,1,0.0,1,0,0
2005-06-24,-0.0119407601086889,-0.0137523006801927,0.0047788075999694,0.0059600942538961,0.005178132291068,82.44367555593475,80.84085461028936,52.66219890081749,0.5519389272077859,3.04,0.33,193.7,200.6,5.0,321000.0,12922.656,96.0,12.18,6.375584144956435,6.456061294062828,7.474654740334053,1.900435481406081,4.749462214739992,-0.0666666666666666,0.0005699980205060663,0.049999999999998934,1,0.0,0,0,0
2005-06-27,-0.0076194486635824,-0.017580402374868,-0.0050921170760715,0.0063597096126093,0.0054400089369246,82.42284975427428,80.89153802883382,44.30075148820464,0.4220854835272263,3.04,0.3,193.7,200.6,5.0,311000.0,12922.656,96.0,12.52,8.027325491889096,6.290521260881729,7.474654740334053,2.7657743545021574,3.799569771791994,-0.2,0.000825572414023444,0.33999999999999986,1,-0.030000000000000027,1,0,0
2005-06-28,0.0036078836607614,-0.0174349063894097,-0.0016509210267275,0.0063998288823475,0.0055080299897722,82.41608504924085,80.9702489745329,46.827295916717496,0.3390625309403106,3.04,0.32,193.7,200.6,5.0,311000.0,12922.656,96.0,11.58,8.49925159101271,7.449301493149416,5.979723792267242,2.477328063470132,3.799569771791994,-0.1333333333333333,0.0009024880974808213,-0.9399999999999995,0,0.020000000000000018,0,0,0
2005-06-29,0.0080912336778953,-0.0108241868583422,0.0111147703233898,0.008131266308474,0.0056847273319882,82.46170630002882,81.04887720459953,56.25390780526022,0.3232182807937533,3.04,0.34,193.7,200.6,5.0,311000.0,12922.656,96.0,11.77,7.791362442327286,8.111461625873808,7.972965056356323,2.073503256025297,3.799569771791994,-0.3333333333333333,0.0011858618302826838,0.1899999999999995,0,0.020000000000000018,1,0,0
2005-06-30,-0.0012471285917829,-0.0091082200253976,0.0039447330008372,0.0081253620252939,0.005552996885884,82.47793552152012,81.12162321409986,50.880030275255805,0.2989140131020491,3.04,0.28,193.7,200.6,5.0,311000.0,12922.656,96.0,12.04,7.791362442327286,6.124981227700631,6.4780341082895125,2.1311925142317016,4.749462214739992,0.0,0.0010485313005403462,0.2699999999999996,1,-0.06,0,0,0
2005-07-01,-0.006425606783946,-0.0035930667006547,-0.0051389985510553,0.0066483571557214,0.0057103787769798,82.45683269312696,81.19186794945955,49.95305819114753,0.2343410746483272,3.26,0.3,194.9,200.9,5.0,311000.0,13142.642,96.5,11.4,6.847510244080052,6.787141360425024,4.983103160222703,2.015813997818892,0.0,0.0,0.0009153844225327671,-0.6399999999999988,0,0.019999999999999962,0,0,0
